state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TX,Bowie,0.62912308930008043,1243,TX,Bowie,0.56776859504132227,1210,TX,Bowie,0.39903459372485922,1243,TX,Bowie,0.30826446280991737,1210,TX,Bowie,14.756330686095312,TX,Bowie,1.673901547858067,94475,TX,Bowie,112175,TX,Bowie
TX,Cochran,1.0,3,TX,Cochran,1.0,9,TX,Cochran,0.33333333333333331,3,TX,Cochran,0.77777777777777779,9,TX,Cochran,13.260588939526395,TX,Cochran,0.70006047614092659,1018,TX,Cochran,997,TX,Cochran
TX,Navarro,0.505464480874317,366,TX,Navarro,0.35082872928176795,362,TX,Navarro,0.31693989071038253,366,TX,Navarro,0.13812154696132597,362,TX,Navarro,23.102791039084519,TX,Navarro,5.1353521940786218,39496,TX,Navarro,33700,TX,Navarro
TX,Hemphill,0.91666666666666663,24,TX,Hemphill,0.875,24,TX,Hemphill,0.70833333333333337,24,TX,Hemphill,0.41666666666666669,24,TX,Hemphill,6.4004836829169394,TX,Hemphill,1.1778387470776479,2593,TX,Hemphill,2315,TX,Hemphill
TX,Nolan,0.7053571428571429,112,TX,Nolan,0.33944954128440369,109,TX,Nolan,0.44642857142857145,112,TX,Nolan,0.1834862385321101,109,TX,Nolan,12.510918377751066,TX,Nolan,8.0133998377271176,8763,TX,Nolan,8208,TX,Nolan
TX,Harris,0.4288318410215724,105876,TX,Harris,0.26024515634369072,101731,TX,Harris,0.26879557217877514,105876,TX,Harris,0.13652672243465611,101731,TX,Harris,32.890794976675274,TX,Harris,5.8880389625349672,7643756,TX,Harris,7436793,TX,Harris
TX,Childress,0.5,40,TX,Childress,0.26470588235294118,34,TX,Childress,0.25,40,TX,Childress,0.14705882352941177,34,TX,Childress,24.613222481787503,TX,Childress,12.77457411167221,3054,TX,Childress,4078,TX,Childress
TX,Titus,0.46206896551724136,290,TX,Titus,0.25886524822695034,282,TX,Titus,0.28965517241379313,290,TX,Titus,0.17375886524822695,282,TX,Titus,28.571244330764578,TX,Titus,8.5707754104402127,18323,TX,Titus,17009,TX,Titus
TX,Walker,0.565625,640,TX,Walker,0.4482200647249191,618,TX,Walker,0.34375,640,TX,Walker,0.313915857605178,618,TX,Walker,19.501385877574492,TX,Walker,3.9546779894383692,52819,TX,Walker,54498,TX,Walker
TX,Presidio,0.86315789473684212,95,TX,Presidio,0.6875,96,TX,Presidio,0.64210526315789473,95,TX,Presidio,0.55208333333333337,96,TX,Presidio,4.158956429416313,TX,Presidio,0.90714508859866982,5387,TX,Presidio,5495,TX,Presidio
TX,Tarrant,0.3650735384088295,40863,TX,Tarrant,0.18296578335420233,39133,TX,Tarrant,0.20948045909502483,40863,TX,Tarrant,0.09199396928423581,39133,TX,Tarrant,44.671449731672723,TX,Tarrant,10.848174096245744,3254004,TX,Tarrant,3135050,TX,Tarrant
TX,Cottle,0.72222222222222221,18,TX,Cottle,0.61111111111111116,18,TX,Cottle,0.61111111111111116,18,TX,Cottle,0.61111111111111116,18,TX,Cottle,4.6145354631069813,TX,Cottle,0.74953636630054266,614,TX,Cottle,625,TX,Cottle
TX,Parker,0.70578829549088584,3127,TX,Parker,0.33096205962059622,2952,TX,Parker,0.43907898944675405,3127,TX,Parker,0.14092140921409213,2952,TX,Parker,12.237487063418667,TX,Parker,4.0936812037606778,317144,TX,Parker,365389,TX,Parker
TX,Marion,0.875,88,TX,Marion,0.8351648351648352,91,TX,Marion,0.55681818181818177,88,TX,Marion,0.45054945054945056,91,TX,Marion,7.749421633330547,TX,Marion,1.1302786057922549,3376,TX,Marion,3038,TX,Marion
TX,Motley,0.0,1,TX,Motley,0.0,1,TX,Motley,0.0,1,TX,Motley,0.0,1,TX,Motley,49.322762525747734,TX,Motley,44.069136889357814,449,TX,Motley,485,TX,Motley
TX,Fayette,0.79423868312757206,243,TX,Fayette,0.58974358974358976,234,TX,Fayette,0.5761316872427984,243,TX,Fayette,0.36324786324786323,234,TX,Fayette,7.6512091057483476,TX,Fayette,1.6162260688541981,24227,TX,Fayette,24687,TX,Fayette
TX,Colorado,0.72535211267605637,142,TX,Colorado,0.57480314960629919,127,TX,Colorado,0.58450704225352113,142,TX,Colorado,0.1889763779527559,127,TX,Colorado,9.4954385653778424,TX,Colorado,2.8758391286540426,16945,TX,Colorado,15940,TX,Colorado
TX,Hays,0.35612366230677767,3364,TX,Hays,0.16271916333435865,3251,TX,Hays,0.232461355529132,3364,TX,Hays,0.080898185173792686,3251,TX,Hays,49.241439183323287,TX,Hays,10.915199361753965,329065,TX,Hays,286286,TX,Hays
TX,Cooke,0.52981260647359452,587,TX,Cooke,0.38797814207650272,549,TX,Cooke,0.393526405451448,587,TX,Cooke,0.18032786885245902,549,TX,Cooke,20.187847037255683,TX,Cooke,7.5060116245423458,40191,TX,Cooke,40053,TX,Cooke
TX,Donley,1.0,18,TX,Donley,0.94736842105263153,19,TX,Donley,0.94444444444444442,18,TX,Donley,0.68421052631578949,19,TX,Donley,1.4272487590952161,TX,Donley,0.89029197385417869,3836,TX,Donley,2934,TX,Donley
TX,Hale,0.4689922480620155,258,TX,Hale,0.32524271844660196,206,TX,Hale,0.31782945736434109,258,TX,Hale,0.16990291262135923,206,TX,Hale,33.402766559892996,TX,Hale,15.788184077016895,13535,TX,Hale,90997,TX,Hale
TX,Stephens,0.54545454545454541,44,TX,Stephens,0.25,44,TX,Stephens,0.27272727272727271,44,TX,Stephens,0.068181818181818177,44,TX,Stephens,20.57151110014242,TX,Stephens,4.2356267793241917,4512,TX,Stephens,4525,TX,Stephens
TX,Jim Wells,0.625,352,TX,Jim Wells,0.24159021406727829,327,TX,Jim Wells,0.40909090909090912,352,TX,Jim Wells,0.11620795107033639,327,TX,Jim Wells,13.8332813041136,TX,Jim Wells,7.5357695875461861,26611,TX,Jim Wells,24567,TX,Jim Wells
TX,La Salle,0.16666666666666666,6,TX,La Salle,0.0,6,TX,La Salle,0.16666666666666666,6,TX,La Salle,0.0,6,TX,La Salle,53.132988607976152,TX,La Salle,85.436627266746342,2095,TX,La Salle,1883,TX,La Salle
TX,Hopkins,0.578125,384,TX,Hopkins,0.4096045197740113,354,TX,Hopkins,0.31770833333333331,384,TX,Hopkins,0.28531073446327682,354,TX,Hopkins,18.223161255835379,TX,Hopkins,5.2414230592767881,24588,TX,Hopkins,23807,TX,Hopkins
TX,Hidalgo,0.46492017090173149,8894,TX,Hidalgo,0.233544379405089,8371,TX,Hidalgo,0.28176298628288732,8894,TX,Hidalgo,0.11193405805757974,8371,TX,Hidalgo,28.142062491882555,TX,Hidalgo,8.902266912620636,612267,TX,Hidalgo,592431,TX,Hidalgo
TX,Limestone,0.72058823529411764,136,TX,Limestone,0.71014492753623193,138,TX,Limestone,0.5,136,TX,Limestone,0.27536231884057971,138,TX,Limestone,9.7718547751139528,TX,Limestone,1.5354678437244969,12141,TX,Limestone,11515,TX,Limestone
TX,Bexar,0.37955022999602478,35218,TX,Bexar,0.16823223012319669,34173,TX,Bexar,0.22417513771366915,35218,TX,Bexar,0.08743745061890966,34173,TX,Bexar,41.38990061121617,TX,Bexar,11.111539286895065,2682276,TX,Bexar,2906816,TX,Bexar
TX,Guadalupe,0.40376904570970329,2494,TX,Guadalupe,0.17940199335548174,2408,TX,Guadalupe,0.26383319967923013,2494,TX,Guadalupe,0.10215946843853821,2408,TX,Guadalupe,41.714022257405254,TX,Guadalupe,10.831261969693411,173173,TX,Guadalupe,161230,TX,Guadalupe
TX,Somervell,0.77876106194690264,113,TX,Somervell,0.42201834862385323,109,TX,Somervell,0.52212389380530977,113,TX,Somervell,0.27522935779816515,109,TX,Somervell,9.0844240164666044,TX,Somervell,4.4451950051520326,9915,TX,Somervell,10575,TX,Somervell
TX,Collin,0.31325242362823863,40951,TX,Collin,0.14687179487179486,39000,TX,Collin,0.17484310517447682,40951,TX,Collin,0.073589743589743586,39000,TX,Collin,55.82579777159367,TX,Collin,11.531632379598131,2998856,TX,Collin,2971337,TX,Collin
TX,Ward,0.83333333333333337,132,TX,Ward,0.65116279069767447,129,TX,Ward,0.66666666666666663,132,TX,Ward,0.43410852713178294,129,TX,Ward,4.571026800714078,TX,Ward,1.266698921438812,7809,TX,Ward,9015,TX,Ward
TX,Gaines,0.806930693069307,202,TX,Gaines,0.40298507462686567,201,TX,Gaines,0.49504950495049505,202,TX,Gaines,0.24378109452736318,201,TX,Gaines,9.955922414358545,TX,Gaines,3.7855775682449515,18680,TX,Gaines,15701,TX,Gaines
TX,Victoria,0.46172539489671932,823,TX,Victoria,0.24773022049286642,771,TX,Victoria,0.2916160388821385,823,TX,Victoria,0.11154345006485085,771,TX,Victoria,32.012785577907607,TX,Victoria,13.620700049909805,76478,TX,Victoria,81588,TX,Victoria
TX,Trinity,0.88617886178861793,123,TX,Trinity,0.84684684684684686,111,TX,Trinity,0.62601626016260159,123,TX,Trinity,0.59459459459459463,111,TX,Trinity,5.6985433807151606,TX,Trinity,0.86067249750547559,12679,TX,Trinity,14148,TX,Trinity
