state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
GA,Jackson,0.69932998324958129,1194,GA,Jackson,0.54723404255319152,1175,GA,Jackson,0.4489112227805695,1194,GA,Jackson,0.27319148936170212,1175,GA,Jackson,11.256588391957,GA,Jackson,1.9770000867582731,114727,GA,Jackson,117103,GA,Jackson
GA,Randolph,0.8666666666666667,15,GA,Randolph,0.84615384615384615,13,GA,Randolph,0.66666666666666663,15,GA,Randolph,0.61538461538461542,13,GA,Randolph,3.0292827935601916,GA,Randolph,0.547030426201699,1364,GA,Randolph,1468,GA,Randolph
GA,Haralson,0.7021276595744681,141,GA,Haralson,0.52666666666666662,150,GA,Haralson,0.53900709219858156,141,GA,Haralson,0.44,150,GA,Haralson,7.3204094003539106,GA,Haralson,1.6825353795684328,12686,GA,Haralson,11784,GA,Haralson
GA,Fannin,0.73320895522388063,536,GA,Fannin,0.60181818181818181,550,GA,Fannin,0.45335820895522388,536,GA,Fannin,0.45454545454545453,550,GA,Fannin,11.730155735979105,GA,Fannin,1.3697922310284751,47311,GA,Fannin,39321,GA,Fannin
GA,Lowndes,0.44744399770246984,1741,GA,Lowndes,0.29575828006972688,1721,GA,Lowndes,0.28202182653647329,1741,GA,Lowndes,0.23707147007553747,1721,GA,Lowndes,32.19025550701997,GA,Lowndes,10.14474603784285,119273,GA,Lowndes,127839,GA,Lowndes
GA,Warren,0.76,25,GA,Warren,0.52380952380952384,21,GA,Warren,0.4,25,GA,Warren,0.23809523809523808,21,GA,Warren,13.908995489709968,GA,Warren,2.7759577295968287,1246,GA,Warren,1088,GA,Warren
GA,Putnam,0.61971830985915488,142,GA,Putnam,0.535483870967742,155,GA,Putnam,0.42253521126760563,142,GA,Putnam,0.34193548387096773,155,GA,Putnam,15.954104974539867,GA,Putnam,2.4418951181045148,15999,GA,Putnam,13906,GA,Putnam
GA,Effingham,0.47549019607843135,612,GA,Effingham,0.23958333333333334,576,GA,Effingham,0.27941176470588236,612,GA,Effingham,0.1111111111111111,576,GA,Effingham,25.896641538806069,GA,Effingham,9.5517034348198742,43641,GA,Effingham,101573,GA,Effingham
GA,Greene,0.2723404255319149,235,GA,Greene,0.085470085470085472,234,GA,Greene,0.13617021276595745,235,GA,Greene,0.042735042735042736,234,GA,Greene,53.078048319601081,GA,Greene,10.496216952943438,22290,GA,Greene,16483,GA,Greene
GA,Harris,0.57638888888888884,144,GA,Harris,0.35714285714285715,140,GA,Harris,0.40972222222222221,144,GA,Harris,0.2,140,GA,Harris,15.774397776123543,GA,Harris,7.883081830560112,16134,GA,Harris,21221,GA,Harris
GA,Jeff Davis,0.67032967032967028,91,GA,Jeff Davis,0.61224489795918369,98,GA,Jeff Davis,0.5714285714285714,91,GA,Jeff Davis,0.44897959183673469,98,GA,Jeff Davis,6.3299293932984906,GA,Jeff Davis,1.6641745960631689,4344,GA,Jeff Davis,4207,GA,Jeff Davis
GA,Jefferson,0.82,50,GA,Jefferson,0.47540983606557374,61,GA,Jefferson,0.68,50,GA,Jefferson,0.19672131147540983,61,GA,Jefferson,6.4153365189316212,GA,Jefferson,3.1984953265010088,10364,GA,Jefferson,11138,GA,Jefferson
GA,DeKalb,0.45990605139541307,18095,GA,DeKalb,0.2759567530461644,17481,GA,DeKalb,0.29262227134567559,18095,GA,DeKalb,0.14758881070876953,17481,GA,DeKalb,28.028111330313209,GA,DeKalb,8.3738554180690681,1413783,GA,DeKalb,1326599,GA,DeKalb
GA,Monroe,0.74876847290640391,203,GA,Monroe,0.66666666666666663,225,GA,Monroe,0.41379310344827586,203,GA,Monroe,0.48888888888888887,225,GA,Monroe,13.21639115592812,GA,Monroe,1.034480881981485,24386,GA,Monroe,26104,GA,Monroe
GA,Pulaski,0.54054054054054057,111,GA,Pulaski,0.32258064516129031,124,GA,Pulaski,0.3783783783783784,111,GA,Pulaski,0.12903225806451613,124,GA,Pulaski,18.722413613907939,GA,Pulaski,5.7559812355948665,6858,GA,Pulaski,13728,GA,Pulaski
GA,Colquitt,0.78855325914149443,629,GA,Colquitt,0.67438016528925615,605,GA,Colquitt,0.48648648648648651,629,GA,Colquitt,0.371900826446281,605,GA,Colquitt,10.073024805196637,GA,Colquitt,1.39085212180239,40908,GA,Colquitt,44751,GA,Colquitt
GA,Talbot,0.83333333333333337,6,GA,Talbot,1.0,5,GA,Talbot,0.66666666666666663,6,GA,Talbot,0.2,5,GA,Talbot,4.9821737182651811,GA,Talbot,2.4645183221174847,2211,GA,Talbot,1715,GA,Talbot
GA,Houston,0.5377207062600321,2492,GA,Houston,0.34662327095199347,2458,GA,Houston,0.33186195826645265,2492,GA,Houston,0.18755085435313262,2458,GA,Houston,19.936407925970023,GA,Houston,6.2380411636746533,189856,GA,Houston,201743,GA,Houston
GA,Gordon,0.47848537005163511,581,GA,Gordon,0.32730560578661844,553,GA,Gordon,0.31153184165232356,581,GA,Gordon,0.17902350813743217,553,GA,Gordon,26.222542397810418,GA,Gordon,5.8059768201320567,43077,GA,Gordon,40879,GA,Gordon
GA,Cook,0.87654320987654322,81,GA,Cook,0.7407407407407407,81,GA,Cook,0.64197530864197527,81,GA,Cook,0.5679012345679012,81,GA,Cook,5.6284783762776529,GA,Cook,0.67924598655754242,6557,GA,Cook,6556,GA,Cook
GA,Washington,0.48412698412698413,126,GA,Washington,0.27906976744186046,129,GA,Washington,0.24603174603174602,126,GA,Washington,0.16279069767441862,129,GA,Washington,26.454899298502092,GA,Washington,9.016793510198589,11195,GA,Washington,10449,GA,Washington
GA,Rabun,0.66257668711656437,163,GA,Rabun,0.512987012987013,154,GA,Rabun,0.39263803680981596,163,GA,Rabun,0.33766233766233766,154,GA,Rabun,13.642770968135443,GA,Rabun,2.3234541914741973,11875,GA,Rabun,17345,GA,Rabun
GA,Bryan,0.53074433656957931,618,GA,Bryan,0.35804416403785488,634,GA,Bryan,0.36245954692556637,618,GA,Bryan,0.24290220820189273,634,GA,Bryan,18.875247662952667,GA,Bryan,5.6665679605273143,44804,GA,Bryan,45143,GA,Bryan
GA,Early,0.62222222222222223,90,GA,Early,0.23863636363636365,88,GA,Early,0.3,90,GA,Early,0.18181818181818182,88,GA,Early,11.808820436727189,GA,Early,4.487767311129498,5209,GA,Early,5222,GA,Early
GA,Decatur,0.58695652173913049,230,GA,Decatur,0.4933920704845815,227,GA,Decatur,0.43913043478260871,230,GA,Decatur,0.26431718061674009,227,GA,Decatur,13.11038831635214,GA,Decatur,2.9905393103469984,17590,GA,Decatur,18618,GA,Decatur
GA,Oglethorpe,0.85185185185185186,27,GA,Oglethorpe,0.92307692307692313,26,GA,Oglethorpe,0.55555555555555558,27,GA,Oglethorpe,0.46153846153846156,26,GA,Oglethorpe,6.64424583832339,GA,Oglethorpe,1.0354243896702746,5022,GA,Oglethorpe,8421,GA,Oglethorpe
GA,Coffee,0.66792452830188676,265,GA,Coffee,0.510548523206751,237,GA,Coffee,0.42641509433962266,265,GA,Coffee,0.29113924050632911,237,GA,Coffee,12.278456377680778,GA,Coffee,2.9254649517171032,31943,GA,Coffee,35137,GA,Coffee
GA,Treutlen,0.93333333333333335,30,GA,Treutlen,0.8928571428571429,28,GA,Treutlen,0.83333333333333337,30,GA,Treutlen,0.8928571428571429,28,GA,Treutlen,5.2954883084303166,GA,Treutlen,0.61728900424030042,2864,GA,Treutlen,3114,GA,Treutlen
GA,Macon,0.86991869918699183,123,GA,Macon,0.75652173913043474,115,GA,Macon,0.50406504065040647,123,GA,Macon,0.31304347826086959,115,GA,Macon,9.5243852625321264,GA,Macon,1.2991011887514181,8508,GA,Macon,10575,GA,Macon
GA,Troup,0.557632398753894,642,GA,Troup,0.33333333333333331,663,GA,Troup,0.38940809968847351,642,GA,Troup,0.248868778280543,663,GA,Troup,16.76754925464439,GA,Troup,7.8420454515143554,50141,GA,Troup,43892,GA,Troup
GA,Franklin,0.73939393939393938,330,GA,Franklin,0.61467889908256879,327,GA,Franklin,0.54242424242424248,330,GA,Franklin,0.39755351681957185,327,GA,Franklin,7.5088960116885959,GA,Franklin,1.6554857950299195,17835,GA,Franklin,15907,GA,Franklin
GA,Tift,0.51590909090909087,440,GA,Tift,0.3355855855855856,444,GA,Tift,0.325,440,GA,Tift,0.20045045045045046,444,GA,Tift,23.236822566076629,GA,Tift,6.3230376948358531,31226,GA,Tift,42070,GA,Tift
GA,Baker,0.8571428571428571,14,GA,Baker,0.8,10,GA,Baker,0.8571428571428571,14,GA,Baker,0.8,10,GA,Baker,2.3559471245731736,GA,Baker,0.56446739634618748,666,GA,Baker,593,GA,Baker
GA,Cherokee,0.3635462399093613,7061,GA,Cherokee,0.19405544441268935,6998,GA,Cherokee,0.21583345135249965,7061,GA,Cherokee,0.092740783080880254,6998,GA,Cherokee,46.626635891089563,GA,Cherokee,11.457356679193602,457172,GA,Cherokee,398140,GA,Cherokee
GA,Dade,0.53398058252427183,103,GA,Dade,0.27777777777777779,108,GA,Dade,0.31067961165048541,103,GA,Dade,0.22222222222222221,108,GA,Dade,24.455070899119562,GA,Dade,7.0159574557572943,11550,GA,Dade,10838,GA,Dade
GA,Upson,0.50632911392405067,158,GA,Upson,0.23448275862068965,145,GA,Upson,0.310126582278481,158,GA,Upson,0.11724137931034483,145,GA,Upson,23.861404343014282,GA,Upson,7.4924463572130451,13677,GA,Upson,13320,GA,Upson
