state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
SD,Jerauld,0.44444444444444442,9,SD,Jerauld,0.55555555555555558,9,SD,Jerauld,0.1111111111111111,9,SD,Jerauld,0.22222222222222221,9,SD,Jerauld,25.251020800000003,SD,Jerauld,2.0555106473732256,866,SD,Jerauld,386,SD,Jerauld
SD,Oglala Lakota,0.72,25,SD,Oglala Lakota,0.38095238095238093,21,SD,Oglala Lakota,0.28,25,SD,Oglala Lakota,0.2857142857142857,21,SD,Oglala Lakota,15.695872,SD,Oglala Lakota,16.921828920054772,4575,SD,Oglala Lakota,4666,SD,Oglala Lakota
SD,Pennington,0.47505938242280282,842,SD,Pennington,0.3724137931034483,870,SD,Pennington,0.27790973871733965,842,SD,Pennington,0.21724137931034482,870,SD,Pennington,26.239216990154866,SD,Pennington,5.0150688757556647,127679,SD,Pennington,109959,SD,Pennington
SD,Brown,0.618421052631579,228,SD,Brown,0.30350194552529181,257,SD,Brown,0.39035087719298245,228,SD,Brown,0.11284046692607004,257,SD,Brown,16.267826202183596,SD,Brown,5.9514568456620704,24633,SD,Brown,19971,SD,Brown
SD,Yankton,0.56149732620320858,187,SD,Yankton,0.21862348178137653,247,SD,Yankton,0.37433155080213903,187,SD,Yankton,0.10526315789473684,247,SD,Yankton,18.743295999999997,SD,Yankton,7.1838031572927088,25107,SD,Yankton,21056,SD,Yankton
SD,Bennett,0.7142857142857143,7,SD,Bennett,0.33333333333333331,9,SD,Bennett,0.2857142857142857,7,SD,Bennett,0.22222222222222221,9,SD,Bennett,19.726336,SD,Bennett,7.5363147903876309,782,SD,Bennett,781,SD,Bennett
SD,Walworth,0.59090909090909094,44,SD,Walworth,0.24489795918367346,49,SD,Walworth,0.38636363636363635,44,SD,Walworth,0.061224489795918366,49,SD,Walworth,16.409030134210241,SD,Walworth,5.6975323297326632,1100,SD,Walworth,981,SD,Walworth
SD,Deuel,0.65517241379310343,29,SD,Deuel,0.25,28,SD,Deuel,0.37931034482758619,29,SD,Deuel,0.071428571428571425,28,SD,Deuel,14.596761130176187,SD,Deuel,4.1801818923936027,4318,SD,Deuel,4355,SD,Deuel
SD,Brookings,0.63194444444444442,576,SD,Brookings,0.26451612903225807,620,SD,Brookings,0.42708333333333331,576,SD,Brookings,0.11129032258064517,620,SD,Brookings,14.142668800000001,SD,Brookings,5.9892623954192921,41359,SD,Brookings,39752,SD,Brookings
SD,Union,0.5,62,SD,Union,0.33823529411764708,68,SD,Union,0.37096774193548387,62,SD,Union,0.073529411764705885,68,SD,Union,23.1473152,SD,Union,3.7506016442193735,10560,SD,Union,9503,SD,Union
SD,Edmunds,0.35714285714285715,14,SD,Edmunds,0.14285714285714285,14,SD,Edmunds,0.21428571428571427,14,SD,Edmunds,0.0,14,SD,Edmunds,28.192903383352235,SD,Edmunds,11.919640596427591,759,SD,Edmunds,2561,SD,Edmunds
TN,Moore,0.76,25,TN,Moore,0.23809523809523808,21,TN,Moore,0.4,25,TN,Moore,0.14285714285714285,21,TN,Moore,16.192615387881297,TN,Moore,6.7619448909106428,2544,TN,Moore,3091,TN,Moore
TN,Humphreys,0.496,125,TN,Humphreys,0.35772357723577236,123,TN,Humphreys,0.344,125,TN,Humphreys,0.17073170731707318,123,TN,Humphreys,23.2914944,TN,Humphreys,12.12369747860518,12465,TN,Humphreys,12717,TN,Humphreys
