state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
KS,Tuscola,0.66090025331803326,46187,KS,Tuscola,0.39018849878452155,50186,KS,Tuscola,0.44971528785155995,46187,KS,Tuscola,0.19320129119674809,50186,KS,Tuscola,11.394000877277914,KS,Tuscola,4.6879586675150549,3826741,KS,Tuscola,3715240,KS,Tuscola
KS,Crane,0.66090025331803326,46187,KS,Crane,0.39018849878452155,50186,KS,Crane,0.44971528785155995,46187,KS,Crane,0.19320129119674809,50186,KS,Crane,11.394000877277914,KS,Crane,4.6879245652174077,3826741,KS,Crane,3715240,KS,Crane
KS,Olmsted,0.66090025331803326,46187,KS,Olmsted,0.39018849878452155,50186,KS,Olmsted,0.44971528785155995,46187,KS,Olmsted,0.19320129119674809,50186,KS,Olmsted,11.394000877277914,KS,Olmsted,4.6880806163436253,3826741,KS,Olmsted,3715240,KS,Olmsted
KS,Lorain,0.66090025331803326,46187,KS,Lorain,0.39018849878452155,50186,KS,Lorain,0.44971528785155995,46187,KS,Lorain,0.19320129119674809,50186,KS,Lorain,11.394000877277914,KS,Lorain,4.6879586675150549,3826741,KS,Lorain,3715240,KS,Lorain
KS,Hill,0.66090025331803326,46187,KS,Hill,0.39018849878452155,50186,KS,Hill,0.44971528785155995,46187,KS,Hill,0.19320129119674809,50186,KS,Hill,11.394000877277914,KS,Hill,4.6919421317669885,7653482,KS,Hill,7430480,KS,Hill
KS,St. Johns,0.66090025331803326,46187,KS,St. Johns,0.39018849878452155,50186,KS,St. Johns,0.44971528785155995,46187,KS,St. Johns,0.19320129119674809,50186,KS,St. Johns,11.394000877277914,KS,St. Johns,4.6879586675150549,3826741,KS,St. Johns,3715240,KS,St. Johns
KS,Christian,0.66090025331803326,46187,KS,Christian,0.39018849878452155,50186,KS,Christian,0.44971528785155995,46187,KS,Christian,0.19320129119674809,50186,KS,Christian,11.394000877277914,KS,Christian,4.6884845718841373,11480223,KS,Christian,11145720,KS,Christian
KS,Pipestone,0.66090025331803326,46187,KS,Pipestone,0.39018849878452155,50186,KS,Pipestone,0.44971528785155995,46187,KS,Pipestone,0.19320129119674809,50186,KS,Pipestone,11.394000877277914,KS,Pipestone,4.6887175719918623,3826741,KS,Pipestone,3715240,KS,Pipestone
KS,Lipscomb,0.66090025331803326,46187,KS,Lipscomb,0.39018849878452155,50186,KS,Lipscomb,0.44971528785155995,46187,KS,Lipscomb,0.19320129119674809,50186,KS,Lipscomb,11.394000877277914,KS,Lipscomb,4.6884845718841373,3826741,KS,Lipscomb,3715240,KS,Lipscomb
KS,Cecil,0.66090025331803326,46187,KS,Cecil,0.39018849878452155,50186,KS,Cecil,0.44971528785155995,46187,KS,Cecil,0.19320129119674809,50186,KS,Cecil,11.394000877277914,KS,Cecil,4.6884845718841373,3826741,KS,Cecil,3715240,KS,Cecil
