state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TN,Hardin,0.56944444444444442,144,TN,Hardin,0.27857142857142858,140,TN,Hardin,0.3611111111111111,144,TN,Hardin,0.12857142857142856,140,TN,Hardin,19.456241388243765,TN,Hardin,5.9731250490036594,10231,TN,Hardin,14503,TN,Hardin
TN,Washington,0.56403731976251059,2358,TN,Washington,0.36487570168404171,2494,TN,Washington,0.39991518235793044,2358,TN,Washington,0.23376102646351243,2494,TN,Washington,16.411029750637134,TN,Washington,5.3302443844001193,194539,TN,Washington,240191,TN,Washington
TN,Chester,0.77419354838709675,93,TN,Chester,0.4891304347826087,92,TN,Chester,0.66666666666666663,93,TN,Chester,0.391304347826087,92,TN,Chester,5.39314740261322,TN,Chester,3.554331931470041,9709,TN,Chester,10780,TN,Chester
TN,Sevier,0.6095744680851064,1880,TN,Sevier,0.40367910066428209,1957,TN,Sevier,0.40425531914893614,1880,TN,Sevier,0.22278998467041389,1957,TN,Sevier,14.945111258540724,TN,Sevier,4.44657727525692,144732,TN,Sevier,126719,TN,Sevier
TN,Hancock,0.95238095238095233,21,TN,Hancock,0.27272727272727271,22,TN,Hancock,0.76190476190476186,21,TN,Hancock,0.22727272727272727,22,TN,Hancock,5.6019393832085,TN,Hancock,10.200501364514155,1882,TN,Hancock,1898,TN,Hancock
TN,Johnson,0.58823529411764708,68,TN,Johnson,0.27906976744186046,86,TN,Johnson,0.41176470588235292,68,TN,Johnson,0.16279069767441862,86,TN,Johnson,14.654237204871528,TN,Johnson,8.0749435296931651,10621,TN,Johnson,10120,TN,Johnson
TN,McMinn,0.68557536466774716,617,TN,McMinn,0.4154818325434439,633,TN,McMinn,0.4878444084278768,617,TN,McMinn,0.2527646129541864,633,TN,McMinn,10.072921360523955,TN,McMinn,4.3520115996928768,44138,TN,McMinn,41599,TN,McMinn
TN,Claiborne,0.80991735537190079,363,TN,Claiborne,0.37950138504155123,361,TN,Claiborne,0.61157024793388426,363,TN,Claiborne,0.23545706371191136,361,TN,Claiborne,5.8337206306046854,TN,Claiborne,4.6250882221870278,26213,TN,Claiborne,68055,TN,Claiborne
TN,Coffee,0.47390396659707723,479,TN,Coffee,0.26970954356846472,482,TN,Coffee,0.33402922755741127,479,TN,Coffee,0.14730290456431536,482,TN,Coffee,26.343836174613585,TN,Coffee,8.1189093359249167,58035,TN,Coffee,57109,TN,Coffee
TN,Blount,0.53357314148681056,1668,TN,Blount,0.24663212435233162,1930,TN,Blount,0.33752997601918466,1668,TN,Blount,0.13264248704663212,1930,TN,Blount,19.784752418431953,TN,Blount,8.6465505115347288,143141,TN,Blount,127784,TN,Blount
TN,Williamson,0.36475994295674219,6311,TN,Williamson,0.16956401766004414,7248,TN,Williamson,0.21185232134368562,6311,TN,Williamson,0.084437086092715233,7248,TN,Williamson,43.492862203423094,TN,Williamson,11.88382633790957,569498,TN,Williamson,418328,TN,Williamson
TN,Sequatchie,0.68983957219251335,187,TN,Sequatchie,0.41509433962264153,212,TN,Sequatchie,0.55080213903743314,187,TN,Sequatchie,0.3867924528301887,212,TN,Sequatchie,8.7828593899198975,TN,Sequatchie,13.549094867257896,17473,TN,Sequatchie,18692,TN,Sequatchie
TX,Garza,1.0,8,TX,Garza,0.625,8,TX,Garza,0.5,8,TX,Garza,0.0,8,TX,Garza,9.1667308502556413,TX,Garza,2.2349738566832928,1334,TX,Garza,1336,TX,Garza
TX,Irion,0.5714285714285714,7,TX,Irion,0.2857142857142857,7,TX,Irion,0.42857142857142855,7,TX,Irion,0.14285714285714285,7,TX,Irion,11.348191824825014,TX,Irion,3.9217074272224668,807,TX,Irion,892,TX,Irion
TX,Bailey,0.83333333333333337,30,TX,Bailey,0.7931034482758621,29,TX,Bailey,0.7,30,TX,Bailey,0.41379310344827586,29,TX,Bailey,4.9310039796305327,TX,Bailey,1.5382050292337452,2549,TX,Bailey,2493,TX,Bailey
TX,Carson,1.0,16,TX,Carson,0.631578947368421,19,TX,Carson,0.6875,16,TX,Carson,0.21052631578947367,19,TX,Carson,7.4864734922261595,TX,Carson,1.3172866623048882,3308,TX,Carson,3733,TX,Carson
TX,Refugio,1.0,9,TX,Refugio,0.88888888888888884,9,TX,Refugio,0.77777777777777779,9,TX,Refugio,0.33333333333333331,9,TX,Refugio,5.0937256244537705,TX,Refugio,1.5585958519102161,931,TX,Refugio,784,TX,Refugio
TX,Clay,0.7,110,TX,Clay,0.48598130841121495,107,TX,Clay,0.53636363636363638,110,TX,Clay,0.3644859813084112,107,TX,Clay,8.4097424496413513,TX,Clay,3.0776274269434527,8713,TX,Clay,9370,TX,Clay
